division;iteration_key;arousal_zelle;valence_zelle;dichte
ZE;13;0,5167;0,8167;0,0133
ZE;13;0,5167;0,85;0,0079
ZE;13;0,5167;0,8833;0,0038
ZE;13;0,5167;0,9167;0,0015
ZE;13;0,5167;0,95;0,0005
ZE;13;0,5167;0,9833;0,0001
ZE;13;0,55;-0,8167;0,0001
ZE;13;0,55;-0,7833;0,0005
ZE;13;0,55;-0,75;0,0015
ZE;13;0,55;-0,7167;0,0038
ZE;13;0,55;-0,6833;0,008
ZE;13;0,55;-0,65;0,0136
ZE;13;0,55;-0,6167;0,019
ZE;13;0,55;-0,5833;0,0222
ZE;13;0,55;-0,55;0,023
ZE;13;0,55;-0,5167;0,0233
ZE;13;0,55;-0,4833;0,0253
ZE;13;0,55;-0,45;0,029
ZE;13;0,55;-0,4167;0,0323
ZE;13;0,55;-0,3833;0,033
ZE;13;0,55;-0,35;0,0305
ZE;13;0,55;-0,3167;0,0254
ZE;13;0,55;-0,2833;0,019
ZE;13;0,55;-0,25;0,0124
ZE;13;0,55;-0,2167;0,007
ZE;13;0,55;-0,1833;0,0033
ZE;13;0,55;-0,15;0,0013
ZE;13;0,55;-0,1167;0,0004
ZE;13;0,55;-0,0833;0,0001
ZE;13;0,55;0,0833;0,0001
ZE;13;0,55;0,1167;0,0004
ZE;13;0,55;0,15;0,0011
ZE;13;0,55;0,1833;0,0024
ZE;13;0,55;0,2167;0,0046
ZE;13;0,55;0,25;0,0072
ZE;13;0,55;0,2833;0,0094
ZE;13;0,55;0,3167;0,01
ZE;13;0,55;0,35;0,0088
ZE;13;0,55;0,3833;0,0064
ZE;13;0,55;0,4167;0,0038
ZE;13;0,55;0,45;0,0019
ZE;13;0,55;0,4833;0,0008
ZE;13;0,55;0,5167;0,0005
ZE;13;0,55;0,55;0,0007
ZE;13;0,55;0,5833;0,0019
ZE;13;0,55;0,6167;0,0046
ZE;13;0,55;0,65;0,0096
ZE;13;0,55;0,6833;0,0162
ZE;13;0,55;0,7167;0,0222
ZE;13;0,55;0,75;0,0247
ZE;13;0,55;0,7833;0,0222
ZE;13;0,55;0,8167;0,0162
ZE;13;0,55;0,85;0,0096
ZE;13;0,55;0,8833;0,0046
ZE;13;0,55;0,9167;0,0018
ZE;13;0,55;0,95;0,0006
ZE;13;0,55;0,9833;0,0001
ZE;13;0,5833;-0,8167;0,0001
ZE;13;0,5833;-0,7833;0,0004
ZE;13;0,5833;-0,75;0,0011
ZE;13;0,5833;-0,7167;0,0029
ZE;13;0,5833;-0,6833;0,006
ZE;13;0,5833;-0,65;0,0101
ZE;13;0,5833;-0,6167;0,0141
ZE;13;0,5833;-0,5833;0,0165
ZE;13;0,5833;-0,55;0,0174
ZE;13;0,5833;-0,5167;0,0183
ZE;13;0,5833;-0,4833;0,021
ZE;13;0,5833;-0,45;0,0259
ZE;13;0,5833;-0,4167;0,0315
ZE;13;0,5833;-0,3833;0,0355
ZE;13;0,5833;-0,35;0,0363
ZE;13;0,5833;-0,3167;0,0332
ZE;13;0,5833;-0,2833;0,0265
ZE;13;0,5833;-0,25;0,018
ZE;13;0,5833;-0,2167;0,0102
ZE;13;0,5833;-0,1833;0,0048
ZE;13;0,5833;-0,15;0,0019
ZE;13;0,5833;-0,1167;0,0006
ZE;13;0,5833;-0,0833;0,0001
ZE;13;0,5833;0,05;0,0001
ZE;13;0,5833;0,0833;0,0002
ZE;13;0,5833;0,1167;0,0006
ZE;13;0,5833;0,15;0,0014
ZE;13;0,5833;0,1833;0,0026
ZE;13;0,5833;0,2167;0,0043
ZE;13;0,5833;0,25;0,006
ZE;13;0,5833;0,2833;0,007
ZE;13;0,5833;0,3167;0,007
ZE;13;0,5833;0,35;0,0058
ZE;13;0,5833;0,3833;0,0041
ZE;13;0,5833;0,4167;0,0024
ZE;13;0,5833;0,45;0,0013
ZE;13;0,5833;0,4833;0,0008
ZE;13;0,5833;0,5167;0,0007
ZE;13;0,5833;0,55;0,001
ZE;13;0,5833;0,5833;0,0022
ZE;13;0,5833;0,6167;0,0051
ZE;13;0,5833;0,65;0,0103
ZE;13;0,5833;0,6833;0,0173
ZE;13;0,5833;0,7167;0,0237
ZE;13;0,5833;0,75;0,0264
ZE;13;0,5833;0,7833;0,0237
ZE;13;0,5833;0,8167;0,0173
ZE;13;0,5833;0,85;0,0102
ZE;13;0,5833;0,8833;0,0049
ZE;13;0,5833;0,9167;0,0019
ZE;13;0,5833;0,95;0,0006
ZE;13;0,5833;0,9833;0,0002
ZE;13;0,6167;-0,8167;0,0001
ZE;13;0,6167;-0,7833;0,0003
ZE;13;0,6167;-0,75;0,0009
ZE;13;0,6167;-0,7167;0,0022
ZE;13;0,6167;-0,6833;0,0043
ZE;13;0,6167;-0,65;0,0072
ZE;13;0,6167;-0,6167;0,0098
ZE;13;0,6167;-0,5833;0,0114
ZE;13;0,6167;-0,55;0,0121
ZE;13;0,6167;-0,5167;0,0132
ZE;13;0,6167;-0,4833;0,0164
ZE;13;0,6167;-0,45;0,0225
ZE;13;0,6167;-0,4167;0,0306
ZE;13;0,6167;-0,3833;0,0387
ZE;13;0,6167;-0,35;0,0438
ZE;13;0,6167;-0,3167;0,0431
ZE;13;0,6167;-0,2833;0,036
ZE;13;0,6167;-0,25;0,0251
ZE;13;0,6167;-0,2167;0,0145
ZE;13;0,6167;-0,1833;0,0068
ZE;13;0,6167;-0,15;0,0026
ZE;13;0,6167;-0,1167;0,0008
ZE;13;0,6167;-0,0833;0,0002
ZE;13;0,6167;0,05;0,0001
ZE;13;0,6167;0,0833;0,0004
ZE;13;0,6167;0,1167;0,001
ZE;13;0,6167;0,15;0,0022
ZE;13;0,6167;0,1833;0,0039
ZE;13;0,6167;0,2167;0,0057
ZE;13;0,6167;0,25;0,007
ZE;13;0,6167;0,2833;0,0072
ZE;13;0,6167;0,3167;0,0063
ZE;13;0,6167;0,35;0,0048
ZE;13;0,6167;0,3833;0,0032
ZE;13;0,6167;0,4167;0,002
ZE;13;0,6167;0,45;0,0015
ZE;13;0,6167;0,4833;0,0013
ZE;13;0,6167;0,5167;0,0013
ZE;13;0,6167;0,55;0,0016
ZE;13;0,6167;0,5833;0,0025
ZE;13;0,6167;0,6167;0,005
ZE;13;0,6167;0,65;0,0098
ZE;13;0,6167;0,6833;0,0164
ZE;13;0,6167;0,7167;0,0224
ZE;13;0,6167;0,75;0,0248
ZE;13;0,6167;0,7833;0,0223
ZE;13;0,6167;0,8167;0,0163
ZE;13;0,6167;0,85;0,0096
ZE;13;0,6167;0,8833;0,0046
ZE;13;0,6167;0,9167;0,0018
ZE;13;0,6167;0,95;0,0006
ZE;13;0,6167;0,9833;0,0001
ZE;13;0,65;-0,8167;0,0001
ZE;13;0,65;-0,7833;0,0003
ZE;13;0,65;-0,75;0,0008
ZE;13;0,65;-0,7167;0,0019
ZE;13;0,65;-0,6833;0,0037
ZE;13;0,65;-0,65;0,0057
ZE;13;0,65;-0,6167;0,0074
ZE;13;0,65;-0,5833;0,0082
ZE;13;0,65;-0,55;0,0084
ZE;13;0,65;-0,5167;0,0094
ZE;13;0,65;-0,4833;0,0128
ZE;13;0,65;-0,45;0,0199
ZE;13;0,65;-0,4167;0,0306
ZE;13;0,65;-0,3833;0,0427
ZE;13;0,65;-0,35;0,0518
ZE;13;0,65;-0,3167;0,0533
ZE;13;0,65;-0,2833;0,0456
ZE;13;0,65;-0,25;0,0322
ZE;13;0,65;-0,2167;0,0187
ZE;13;0,65;-0,1833;0,0088
ZE;13;0,65;-0,15;0,0034
ZE;13;0,65;-0,1167;0,0011
ZE;13;0,65;-0,0833;0,0003
ZE;13;0,65;-0,05;0,0001
ZE;13;0,65;0,0167;0,0001
ZE;13;0,65;0,05;0,0002
ZE;13;0,65;0,0833;0,0007
ZE;13;0,65;0,1167;0,0018
ZE;13;0,65;0,15;0,0037
ZE;13;0,65;0,1833;0,0064
ZE;13;0,65;0,2167;0,009
ZE;13;0,65;0,25;0,0104
ZE;13;0,65;0,2833;0,0101
ZE;13;0,65;0,3167;0,0082
ZE;13;0,65;0,35;0,0059
ZE;13;0,65;0,3833;0,0039
ZE;13;0,65;0,4167;0,0028
ZE;13;0,65;0,45;0,0025
ZE;13;0,65;0,4833;0,0026
ZE;13;0,65;0,5167;0,0028
ZE;13;0,65;0,55;0,0028
ZE;13;0,65;0,5833;0,0032
ZE;13;0,65;0,6167;0,0048
ZE;13;0,65;0,65;0,0085
ZE;13;0,65;0,6833;0,0138
ZE;13;0,65;0,7167;0,0187
ZE;13;0,65;0,75;0,0207
ZE;13;0,65;0,7833;0,0186
ZE;13;0,65;0,8167;0,0136
ZE;13;0,65;0,85;0,008
ZE;13;0,65;0,8833;0,0038
ZE;13;0,65;0,9167;0,0015
ZE;13;0,65;0,95;0,0005
ZE;13;0,65;0,9833;0,0001
ZE;13;0,6833;-0,8167;0,0001
ZE;13;0,6833;-0,7833;0,0004
ZE;13;0,6833;-0,75;0,0011
ZE;13;0,6833;-0,7167;0,0025
ZE;13;0,6833;-0,6833;0,0044
ZE;13;0,6833;-0,65;0,0064
ZE;13;0,6833;-0,6167;0,0076
ZE;13;0,6833;-0,5833;0,0077
ZE;13;0,6833;-0,55;0,0071
ZE;13;0,6833;-0,5167;0,0075
ZE;13;0,6833;-0,4833;0,0108
ZE;13;0,6833;-0,45;0,0186
ZE;13;0,6833;-0,4167;0,0314
ZE;13;0,6833;-0,3833;0,0466
ZE;13;0,6833;-0,35;0,0586
ZE;13;0,6833;-0,3167;0,0614
ZE;13;0,6833;-0,2833;0,053
ZE;13;0,6833;-0,25;0,0375
ZE;13;0,6833;-0,2167;0,0217
ZE;13;0,6833;-0,1833;0,0102
ZE;13;0,6833;-0,15;0,0039
ZE;13;0,6833;-0,1167;0,0012
ZE;13;0,6833;-0,0833;0,0003
ZE;13;0,6833;-0,05;0,0001
ZE;13;0,6833;0,0167;0,0001
ZE;13;0,6833;0,05;0,0003
ZE;13;0,6833;0,0833;0,0011
ZE;13;0,6833;0,1167;0,0027
ZE;13;0,6833;0,15;0,0058
ZE;13;0,6833;0,1833;0,0099
ZE;13;0,6833;0,2167;0,0138
ZE;13;0,6833;0,25;0,0159
ZE;13;0,6833;0,2833;0,0153
ZE;13;0,6833;0,3167;0,0124
ZE;13;0,6833;0,35;0,009
ZE;13;0,6833;0,3833;0,0062
ZE;13;0,6833;0,4167;0,0049
ZE;13;0,6833;0,45;0,0048
ZE;13;0,6833;0,4833;0,0053
ZE;13;0,6833;0,5167;0,0055
ZE;13;0,6833;0,55;0,0051
ZE;13;0,6833;0,5833;0,0045
ZE;13;0,6833;0,6167;0,0049
ZE;13;0,6833;0,65;0,0071
ZE;13;0,6833;0,6833;0,0107
ZE;13;0,6833;0,7167;0,0143
ZE;13;0,6833;0,75;0,0158
ZE;13;0,6833;0,7833;0,0142
ZE;13;0,6833;0,8167;0,0103
ZE;13;0,6833;0,85;0,0061
ZE;13;0,6833;0,8833;0,0029
ZE;13;0,6833;0,9167;0,0011
ZE;13;0,6833;0,95;0,0004
ZE;13;0,6833;0,9833;0,0001
ZE;13;0,7167;-0,85;0,0001
ZE;13;0,7167;-0,8167;0,0002
ZE;13;0,7167;-0,7833;0,0007
ZE;13;0,7167;-0,75;0,0018
ZE;13;0,7167;-0,7167;0,0038
ZE;13;0,7167;-0,6833;0,0065
ZE;13;0,7167;-0,65;0,0091
ZE;13;0,7167;-0,6167;0,0104
ZE;13;0,7167;-0,5833;0,0098
ZE;13;0,7167;-0,55;0,0082
ZE;13;0,7167;-0,5167;0,0075
ZE;13;0,7167;-0,4833;0,0102
ZE;13;0,7167;-0,45;0,0183
ZE;13;0,7167;-0,4167;0,0322
ZE;13;0,7167;-0,3833;0,049
ZE;13;0,7167;-0,35;0,0623
ZE;13;0,7167;-0,3167;0,0652
ZE;13;0,7167;-0,2833;0,056
ZE;13;0,7167;-0,25;0,0394
ZE;13;0,7167;-0,2167;0,0226
ZE;13;0,7167;-0,1833;0,0106
ZE;13;0,7167;-0,15;0,004
ZE;13;0,7167;-0,1167;0,0012
ZE;13;0,7167;-0,0833;0,0003
ZE;13;0,7167;-0,05;0,0001
ZE;13;0,7167;0,0167;0,0001
ZE;13;0,7167;0,05;0,0005
ZE;13;0,7167;0,0833;0,0015
ZE;13;0,7167;0,1167;0,0038
ZE;13;0,7167;0,15;0,008
ZE;13;0,7167;0,1833;0,0137
ZE;13;0,7167;0,2167;0,0193
ZE;13;0,7167;0,25;0,0224
ZE;13;0,7167;0,2833;0,0218
ZE;13;0,7167;0,3167;0,0183
ZE;13;0,7167;0,35;0,0138
ZE;13;0,7167;0,3833;0,0102
ZE;13;0,7167;0,4167;0,0085
ZE;13;0,7167;0,45;0,0086
ZE;13;0,7167;0,4833;0,0095
ZE;13;0,7167;0,5167;0,0098
ZE;13;0,7167;0,55;0,0088
ZE;13;0,7167;0,5833;0,007
ZE;13;0,7167;0,6167;0,0058
ZE;13;0,7167;0,65;0,0063
ZE;13;0,7167;0,6833;0,0084
ZE;13;0,7167;0,7167;0,0109
ZE;13;0,7167;0,75;0,0119
ZE;13;0,7167;0,7833;0,0107
ZE;13;0,7167;0,8167;0,0078
ZE;13;0,7167;0,85;0,0046
ZE;13;0,7167;0,8833;0,0022
ZE;13;0,7167;0,9167;0,0009
ZE;13;0,7167;0,95;0,0003
ZE;13;0,7167;0,9833;0,0001
ZE;13;0,75;-0,85;0,0001
ZE;13;0,75;-0,8167;0,0003
ZE;13;0,75;-0,7833;0,0011
ZE;13;0,75;-0,75;0,0028
ZE;13;0,75;-0,7167;0,0058
ZE;13;0,75;-0,6833;0,0098
ZE;13;0,75;-0,65;0,0135
ZE;13;0,75;-0,6167;0,0151
ZE;13;0,75;-0,5833;0,0139
ZE;13;0,75;-0,55;0,0109
ZE;13;0,75;-0,5167;0,0089
ZE;13;0,75;-0,4833;0,0106
ZE;13;0,75;-0,45;0,0184
ZE;13;0,75;-0,4167;0,0322
ZE;13;0,75;-0,3833;0,0489
ZE;13;0,75;-0,35;0,0615
ZE;13;0,75;-0,3167;0,0637
ZE;13;0,75;-0,2833;0,054
ZE;13;0,75;-0,25;0,0375
ZE;13;0,75;-0,2167;0,0213
ZE;13;0,75;-0,1833;0,0098
ZE;13;0,75;-0,15;0,0037
ZE;13;0,75;-0,1167;0,0011
ZE;13;0,75;-0,0833;0,0003
ZE;13;0,75;-0,05;0,0001
ZE;13;0,75;0,0167;0,0001
ZE;13;0,75;0,05;0,0006
ZE;13;0,75;0,0833;0,0018
ZE;13;0,75;0,1167;0,0046
ZE;13;0,75;0,15;0,0098
ZE;13;0,75;0,1833;0,0169
ZE;13;0,75;0,2167;0,024
ZE;13;0,75;0,25;0,0283
ZE;13;0,75;0,2833;0,0284
ZE;13;0,75;0,3167;0,025
ZE;13;0,75;0,35;0,02
ZE;13;0,75;0,3833;0,0157
ZE;13;0,75;0,4167;0,0136
ZE;13;0,75;0,45;0,0138
ZE;13;0,75;0,4833;0,0151
ZE;13;0,75;0,5167;0,0154
ZE;13;0,75;0,55;0,0136
ZE;13;0,75;0,5833;0,0104
ZE;13;0,75;0,6167;0,0076
ZE;13;0,75;0,65;0,0068
ZE;13;0,75;0,6833;0,0079
ZE;13;0,75;0,7167;0,0097
ZE;13;0,75;0,75;0,0105
ZE;13;0,75;0,7833;0,0094
ZE;13;0,75;0,8167;0,0068
ZE;13;0,75;0,85;0,004
ZE;13;0,75;0,8833;0,0019
ZE;13;0,75;0,9167;0,0007
ZE;13;0,75;0,95;0,0002
ZE;13;0,75;0,9833;0,0001
ZE;13;0,7833;-0,85;0,0001
ZE;13;0,7833;-0,8167;0,0005
ZE;13;0,7833;-0,7833;0,0015
ZE;13;0,7833;-0,75;0,0038
ZE;13;0,7833;-0,7167;0,0079
ZE;13;0,7833;-0,6833;0,0134
ZE;13;0,7833;-0,65;0,0184
ZE;13;0,7833;-0,6167;0,0205
ZE;13;0,7833;-0,5833;0,0186
ZE;13;0,7833;-0,55;0,0143
ZE;13;0,7833;-0,5167;0,0107
ZE;13;0,7833;-0,4833;0,0112
ZE;13;0,7833;-0,45;0,0179
ZE;13;0,7833;-0,4167;0,0307
ZE;13;0,7833;-0,3833;0,0457
ZE;13;0,7833;-0,35;0,0564
ZE;13;0,7833;-0,3167;0,0573
ZE;13;0,7833;-0,2833;0,0477
ZE;13;0,7833;-0,25;0,0326
ZE;13;0,7833;-0,2167;0,0182
ZE;13;0,7833;-0,1833;0,0083
ZE;13;0,7833;-0,15;0,0031
ZE;13;0,7833;-0,1167;0,0009
ZE;13;0,7833;-0,0833;0,0002
ZE;13;0,7833;-0,05;0,0001
ZE;13;0,7833;0,0167;0,0002
ZE;13;0,7833;0,05;0,0006
ZE;13;0,7833;0,0833;0,0019
ZE;13;0,7833;0,1167;0,005
ZE;13;0,7833;0,15;0,0106
ZE;13;0,7833;0,1833;0,0184
ZE;13;0,7833;0,2167;0,0264
ZE;13;0,7833;0,25;0,0321
ZE;13;0,7833;0,2833;0,0335
ZE;13;0,7833;0,3167;0,031
ZE;13;0,7833;0,35;0,0264
ZE;13;0,7833;0,3833;0,0219
ZE;13;0,7833;0,4167;0,0194
ZE;13;0,7833;0,45;0,0196
ZE;13;0,7833;0,4833;0,0212
ZE;13;0,7833;0,5167;0,0215
ZE;13;0,7833;0,55;0,0189
ZE;13;0,7833;0,5833;0,0143
ZE;13;0,7833;0,6167;0,0101
ZE;13;0,7833;0,65;0,0084
ZE;13;0,7833;0,6833;0,0093
ZE;13;0,7833;0,7167;0,0112
ZE;13;0,7833;0,75;0,0121
ZE;13;0,7833;0,7833;0,0108
ZE;13;0,7833;0,8167;0,0079
ZE;13;0,7833;0,85;0,0046
ZE;13;0,7833;0,8833;0,0022
ZE;13;0,7833;0,9167;0,0009
ZE;13;0,7833;0,95;0,0003
ZE;13;0,7833;0,9833;0,0001
ZE;13;0,8167;-0,85;0,0001
ZE;13;0,8167;-0,8167;0,0006
ZE;13;0,8167;-0,7833;0,0018
ZE;13;0,8167;-0,75;0,0046
ZE;13;0,8167;-0,7167;0,0096
ZE;13;0,8167;-0,6833;0,0162
ZE;13;0,8167;-0,65;0,0223
ZE;13;0,8167;-0,6167;0,0248
ZE;13;0,8167;-0,5833;0,0225
ZE;13;0,8167;-0,55;0,017
ZE;13;0,8167;-0,5167;0,0121
ZE;13;0,8167;-0,4833;0,0113
ZE;13;0,8167;-0,45;0,0166
ZE;13;0,8167;-0,4167;0,0273
ZE;13;0,8167;-0,3833;0,0397
ZE;13;0,8167;-0,35;0,048
ZE;13;0,8167;-0,3167;0,0477
ZE;13;0,8167;-0,2833;0,0389
ZE;13;0,8167;-0,25;0,026
ZE;13;0,8167;-0,2167;0,0142
ZE;13;0,8167;-0,1833;0,0064
ZE;13;0,8167;-0,15;0,0023
ZE;13;0,8167;-0,1167;0,0007
ZE;13;0,8167;-0,0833;0,0002
ZE;13;0,8167;0,0167;0,0001
ZE;13;0,8167;0,05;0,0006
ZE;13;0,8167;0,0833;0,0018
ZE;13;0,8167;0,1167;0,0047
ZE;13;0,8167;0,15;0,01
ZE;13;0,8167;0,1833;0,0177
ZE;13;0,8167;0,2167;0,026
ZE;13;0,8167;0,25;0,0326
ZE;13;0,8167;0,2833;0,0358
ZE;13;0,8167;0,3167;0,0352
ZE;13;0,8167;0,35;0,0318
ZE;13;0,8167;0,3833;0,0276
ZE;13;0,8167;0,4167;0,0248
ZE;13;0,8167;0,45;0,0247
ZE;13;0,8167;0,4833;0,0262
ZE;13;0,8167;0,5167;0,0263
ZE;13;0,8167;0,55;0,0231
ZE;13;0,8167;0,5833;0,0175
ZE;13;0,8167;0,6167;0,0126
ZE;13;0,8167;0,65;0,0109
ZE;13;0,8167;0,6833;0,0124
ZE;13;0,8167;0,7167;0,0151
ZE;13;0,8167;0,75;0,0163
ZE;13;0,8167;0,7833;0,0146
ZE;13;0,8167;0,8167;0,0106
ZE;13;0,8167;0,85;0,0063
ZE;13;0,8167;0,8833;0,003
ZE;13;0,8167;0,9167;0,0012
ZE;13;0,8167;0,95;0,0004
ZE;13;0,8167;0,9833;0,0001
ZE;13;0,85;-0,85;0,0002
ZE;13;0,85;-0,8167;0,0006
ZE;13;0,85;-0,7833;0,0019
ZE;13;0,85;-0,75;0,0049
ZE;13;0,85;-0,7167;0,0103
ZE;13;0,85;-0,6833;0,0174
ZE;13;0,85;-0,65;0,0238
ZE;13;0,85;-0,6167;0,0265
ZE;13;0,85;-0,5833;0,024
ZE;13;0,85;-0,55;0,018
ZE;13;0,85;-0,5167;0,0124
ZE;13;0,85;-0,4833;0,0106
ZE;13;0,85;-0,45;0,0142
ZE;13;0,85;-0,4167;0,0225
ZE;13;0,85;-0,3833;0,0319
ZE;13;0,85;-0,35;0,0378
ZE;13;0,85;-0,3167;0,0367
ZE;13;0,85;-0,2833;0,0293
ZE;13;0,85;-0,25;0,0191
ZE;13;0,85;-0,2167;0,0102
ZE;13;0,85;-0,1833;0,0045
ZE;13;0,85;-0,15;0,0016
ZE;13;0,85;-0,1167;0,0005
ZE;13;0,85;-0,0833;0,0001
ZE;13;0,85;0,0167;0,0001
ZE;13;0,85;0,05;0,0005
ZE;13;0,85;0,0833;0,0015
ZE;13;0,85;0,1167;0,0039
ZE;13;0,85;0,15;0,0085
ZE;13;0,85;0,1833;0,0151
ZE;13;0,85;0,2167;0,0229
ZE;13;0,85;0,25;0,0301
ZE;13;0,85;0,2833;0,0349
ZE;13;0,85;0,3167;0,0365
ZE;13;0,85;0,35;0,0349
ZE;13;0,85;0,3833;0,0313
ZE;13;0,85;0,4167;0,0282
ZE;13;0,85;0,45;0,0276
ZE;13;0,85;0,4833;0,0286
ZE;13;0,85;0,5167;0,0284
ZE;13;0,85;0,55;0,0249
ZE;13;0,85;0,5833;0,0191
ZE;13;0,85;0,6167;0,0144
ZE;13;0,85;0,65;0,0134
ZE;13;0,85;0,6833;0,0162
ZE;13;0,85;0,7167;0,0202
ZE;13;0,85;0,75;0,0219
ZE;13;0,85;0,7833;0,0196
ZE;13;0,85;0,8167;0,0143
ZE;13;0,85;0,85;0,0085
ZE;13;0,85;0,8833;0,0041
ZE;13;0,85;0,9167;0,0016
ZE;13;0,85;0,95;0,0005
ZE;13;0,85;0,9833;0,0001
ZE;13;0,8833;-0,85;0,0001
ZE;13;0,8833;-0,8167;0,0006
ZE;13;0,8833;-0,7833;0,0018
ZE;13;0,8833;-0,75;0,0047
ZE;13;0,8833;-0,7167;0,0097
ZE;13;0,8833;-0,6833;0,0165
ZE;13;0,8833;-0,65;0,0226
ZE;13;0,8833;-0,6167;0,0251
ZE;13;0,8833;-0,5833;0,0227
ZE;13;0,8833;-0,55;0,017
ZE;13;0,8833;-0,5167;0,0114
ZE;13;0,8833;-0,4833;0,009
ZE;13;0,8833;-0,45;0,0112
ZE;13;0,8833;-0,4167;0,017
ZE;13;0,8833;-0,3833;0,0236
ZE;13;0,8833;-0,35;0,0274
ZE;13;0,8833;-0,3167;0,0261
ZE;13;0,8833;-0,2833;0,0204
ZE;13;0,8833;-0,25;0,013
ZE;13;0,8833;-0,2167;0,0068
ZE;13;0,8833;-0,1833;0,0029
ZE;13;0,8833;-0,15;0,001
ZE;13;0,8833;-0,1167;0,0003
ZE;13;0,8833;-0,0833;0,0001
ZE;13;0,8833;0,0167;0,0001
ZE;13;0,8833;0,05;0,0003
ZE;13;0,8833;0,0833;0,0011
ZE;13;0,8833;0,1167;0,0029
ZE;13;0,8833;0,15;0,0063
ZE;13;0,8833;0,1833;0,0116
ZE;13;0,8833;0,2167;0,0183
ZE;13;0,8833;0,25;0,0254
ZE;13;0,8833;0,2833;0,0314
ZE;13;0,8833;0,3167;0,0349
ZE;13;0,8833;0,35;0,0349
ZE;13;0,8833;0,3833;0,0321
ZE;13;0,8833;0,4167;0,0288
ZE;13;0,8833;0,45;0,0275
ZE;13;0,8833;0,4833;0,0278
ZE;13;0,8833;0,5167;0,0272
ZE;13;0,8833;0,55;0,0238
ZE;13;0,8833;0,5833;0,0186
ZE;13;0,8833;0,6167;0,0149
ZE;13;0,8833;0,65;0,0153
ZE;13;0,8833;0,6833;0,0198
ZE;13;0,8833;0,7167;0,0252
ZE;13;0,8833;0,75;0,0275
ZE;13;0,8833;0,7833;0,0246
ZE;13;0,8833;0,8167;0,018
ZE;13;0,8833;0,85;0,0106
ZE;13;0,8833;0,8833;0,0051
ZE;13;0,8833;0,9167;0,002
ZE;13;0,8833;0,95;0,0006
ZE;13;0,8833;0,9833;0,0002
ZE;13;0,9167;-0,85;0,0001
ZE;13;0,9167;-0,8167;0,0005
ZE;13;0,9167;-0,7833;0,0015
ZE;13;0,9167;-0,75;0,004
ZE;13;0,9167;-0,7167;0,0083
ZE;13;0,9167;-0,6833;0,014
ZE;13;0,9167;-0,65;0,0193
ZE;13;0,9167;-0,6167;0,0214
ZE;13;0,9167;-0,5833;0,0193
ZE;13;0,9167;-0,55;0,0144
ZE;13;0,9167;-0,5167;0,0095
ZE;13;0,9167;-0,4833;0,007
ZE;13;0,9167;-0,45;0,0081
ZE;13;0,9167;-0,4167;0,0118
ZE;13;0,9167;-0,3833;0,0161
ZE;13;0,9167;-0,35;0,0184
ZE;13;0,9167;-0,3167;0,0172
ZE;13;0,9167;-0,2833;0,0132
ZE;13;0,9167;-0,25;0,0082
ZE;13;0,9167;-0,2167;0,0042
ZE;13;0,9167;-0,1833;0,0018
ZE;13;0,9167;-0,15;0,0006
ZE;13;0,9167;-0,1167;0,0002
ZE;13;0,9167;0,0167;0,0001
ZE;13;0,9167;0,05;0,0002
ZE;13;0,9167;0,0833;0,0007
ZE;13;0,9167;0,1167;0,0019
ZE;13;0,9167;0,15;0,0043
ZE;13;0,9167;0,1833;0,0082
ZE;13;0,9167;0,2167;0,0136
ZE;13;0,9167;0,25;0,02
ZE;13;0,9167;0,2833;0,0265
ZE;13;0,9167;0,3167;0,0312
ZE;13;0,9167;0,35;0,0324
ZE;13;0,9167;0,3833;0,0302
ZE;13;0,9167;0,4167;0,0268
ZE;13;0,9167;0,45;0,0248
ZE;13;0,9167;0,4833;0,0244
ZE;13;0,9167;0,5167;0,0235
ZE;13;0,9167;0,55;0,0206
ZE;13;0,9167;0,5833;0,0165
ZE;13;0,9167;0,6167;0,0142
ZE;13;0,9167;0,65;0,0162
ZE;13;0,9167;0,6833;0,0223
ZE;13;0,9167;0,7167;0,0289
ZE;13;0,9167;0,75;0,0317
ZE;13;0,9167;0,7833;0,0284
ZE;13;0,9167;0,8167;0,0207
ZE;13;0,9167;0,85;0,0122
ZE;13;0,9167;0,8833;0,0059
ZE;13;0,9167;0,9167;0,0023
ZE;13;0,9167;0,95;0,0007
ZE;13;0,9167;0,9833;0,0002
ZE;13;0,95;-0,85;0,0001
ZE;13;0,95;-0,8167;0,0004
ZE;13;0,95;-0,7833;0,0012
ZE;13;0,95;-0,75;0,0032
ZE;13;0,95;-0,7167;0,0067
ZE;13;0,95;-0,6833;0,0113
ZE;13;0,95;-0,65;0,0155
ZE;13;0,95;-0,6167;0,0172
ZE;13;0,95;-0,5833;0,0155
ZE;13;0,95;-0,55;0,0115
ZE;13;0,95;-0,5167;0,0075
ZE;13;0,95;-0,4833;0,0052
ZE;13;0,95;-0,45;0,0056
ZE;13;0,95;-0,4167;0,0078
ZE;13;0,95;-0,3833;0,0105
ZE;13;0,95;-0,35;0,0118
ZE;13;0,95;-0,3167;0,0109
ZE;13;0,95;-0,2833;0,0082
ZE;13;0,95;-0,25;0,005
ZE;13;0,95;-0,2167;0,0025
ZE;13;0,95;-0,1833;0,001
ZE;13;0,95;-0,15;0,0003
ZE;13;0,95;-0,1167;0,0001
ZE;13;0,95;0,05;0,0001
ZE;13;0,95;0,0833;0,0004
ZE;13;0,95;0,1167;0,0012
